population,state,regional_division,state,article_title,revision_id,article_quality
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Bethlehem Township, New Jersey",1179884442,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Woodstown, New Jersey",1179887723,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"South Toms River, New Jersey",1178956483,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Green Township, New Jersey",1179888903,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"North Wildwood, New Jersey",1179891017,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Tuckerton, New Jersey",1179888229,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"High Bridge, New Jersey",1179889709,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Stanhope, New Jersey",1179888403,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Upper Pittsgrove Township, New Jersey",1178960580,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"South Harrison Township, New Jersey",1179888528,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Netcong, New Jersey",1179890929,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Saddle River, New Jersey",1179891714,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Haworth, New Jersey",1179889673,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Alloway Township, New Jersey",1179882781,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Franklin Township, Hunterdon County, New Jersey",1179887232,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Hamburg, New Jersey",1179889520,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Springfield Township, Burlington County, New Jersey",1178943986,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Pohatcong Township, New Jersey",1179891521,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Fredon Township, New Jersey",1179887272,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Monmouth Beach, New Jersey",1179890483,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Long Beach Township, New Jersey",1179890165,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Deerfield Township, New Jersey",1179886638,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Moonachie, New Jersey",1179890564,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Wildwood Crest, New Jersey",1179887888,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Woodbury Heights, New Jersey",1179887766,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Lawrence Township, Cumberland County, New Jersey",1179890031,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"National Park, New Jersey",1179232788,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"West Amwell Township, New Jersey",1176047182,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Franklin Township, Warren County, New Jersey",1179887258,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Lawnside, New Jersey",1179890024,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Woodlynne, New Jersey",1179887739,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Knowlton Township, New Jersey",1179889992,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Pennington, New Jersey",1179891384,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Spring Lake, New Jersey",1179888437,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Clinton, New Jersey",1179885684,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Cape May, New Jersey",1179134856,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Riverton, New Jersey",1178943861,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Swedesboro, New Jersey",1179888327,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"South Hackensack, New Jersey",1179888535,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Liberty Township, New Jersey",1178645538,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Lakehurst, New Jersey",1178955060,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Weymouth Township, New Jersey",1178926524,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"East Newark, New Jersey",1176046404,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Quinton Township, New Jersey",1179891559,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Peapack and Gladstone, New Jersey",529052581,Stub
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Belvidere, New Jersey",1179883814,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Harmony Township, New Jersey",1169968354,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Beverly, New Jersey",1178942384,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Helmetta, New Jersey",1179889695,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Oxford Township, New Jersey",1179891297,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Seaside Heights, New Jersey",1180485605,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Lafayette Township, New Jersey",1178964095,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Englishtown, New Jersey",1178947566,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Alpha, New Jersey",1179882819,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Wenonah, New Jersey",1176046088,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Ogdensburg, New Jersey",1179891139,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Essex Fells, New Jersey",1176045733,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Frelinghuysen Township, New Jersey",1176413802,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Gibbsboro, New Jersey",1179833583,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Pine Beach, New Jersey",1178955596,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Woodbine, New Jersey",1173236258,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Sea Isle City, New Jersey",1173236297,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Sussex, New Jersey",1178964856,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Laurel Springs, New Jersey",1176043810,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Sandyston Township, New Jersey",1178964325,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Avon-by-the-Sea, New Jersey",1179782493,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Ocean Gate, New Jersey",1178955543,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Hopewell, New Jersey",1180330896,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Oldmans Township, New Jersey",1178960384,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Sea Girt, New Jersey",1179908184,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Hope Township, New Jersey",1179889766,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Brooklawn, New Jersey",1179884693,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Folsom, New Jersey",1178925903,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Lavallette, New Jersey",1179890014,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Newfield, New Jersey",1176046015,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Alpine, New Jersey",1179882826,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Allentown, New Jersey",1178947051,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Eagleswood Township, New Jersey",1178954767,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Lower Alloways Creek Township, New Jersey",1178960326,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Lake Como, New Jersey",1178948074,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Glen Gardner, New Jersey",1179564047,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Chester Borough, New Jersey",1179885218,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Estell Manor, New Jersey",1180367370,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Lebanon, New Jersey",1179890077,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Island Heights, New Jersey",1179889865,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Hardwick Township, New Jersey",1179889575,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Victory Gardens, New Jersey",1178953934,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Woodland Township, New Jersey",1178944119,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Chesilhurst, New Jersey",1179884952,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Farmingdale, New Jersey",1179887046,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Mannington Township, New Jersey",1179890254,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Sea Bright, New Jersey",1179891731,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Hampton, New Jersey",1179889556,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Seaside Park, New Jersey",1179891737,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Winfield Township, New Jersey",1179887805,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Downe Township, New Jersey",1176044871,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Pemberton, New Jersey",1178943762,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Frenchtown, New Jersey",1179887291,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Bass River Township, New Jersey",1178942352,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Elmer, New Jersey",1179886811,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Stow Creek Township, New Jersey",1179888360,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Avalon, New Jersey",1179882960,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Surf City, New Jersey",1179888331,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Milford, New Jersey",1179890431,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Port Republic, New Jersey",1178926417,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Ship Bottom, New Jersey",1179888815,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Shrewsbury Township, New Jersey",1180499512,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Beach Haven, New Jersey",1179883662,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"West Cape May, New Jersey",1179887991,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Califon, New Jersey",1179884805,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Elsinboro Township, New Jersey",1179886857,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Audubon Park, New Jersey",1179882936,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Bay Head, New Jersey",1179883647,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Hi-Nella, New Jersey",1179889700,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Far Hills, New Jersey",1179887040,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Deal, New Jersey",1179886619,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Longport, New Jersey",1178926222,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Interlaken, New Jersey",1179889849,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Roosevelt, New Jersey",1179891676,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Stone Harbor, New Jersey",1179888371,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Bloomsbury, New Jersey",1180435399,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Branchville, New Jersey",1179884654,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Greenwich Township, Cumberland County, New Jersey",1179888908,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Rocky Hill, New Jersey",1179891665,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Wrightstown, New Jersey",1179887700,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Washington Township, Burlington County, New Jersey",1178944051,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Barnegat Light, New Jersey",1179883000,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Andover, New Jersey",1178962699,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"West Wildwood, New Jersey",1179887977,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Fieldsboro, New Jersey",1178942884,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Stockton, New Jersey",1179888379,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Allenhurst, New Jersey",1178947018,B
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Corbin City, New Jersey",1178925699,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Millstone, New Jersey",1179890451,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Shiloh, New Jersey",1179888825,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Rockleigh, New Jersey",1179891653,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Harvey Cedars, New Jersey",1179889610,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Mantoloking, New Jersey",1179890264,FA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Cape May Point, New Jersey",1173236470,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Loch Arbour, New Jersey",1179890140,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Teterboro, New Jersey",1179888310,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Tavistock, New Jersey",1179888322,GA
9261699,New Jersey,Northeast_Middle Atlantic,New Jersey,"Walpack Township, New Jersey",1179888110,GA
2113344,New Mexico,West_Mountain,New Mexico,"Alamogordo, New Mexico",1170406717,B
2113344,New Mexico,West_Mountain,New Mexico,"Albuquerque, New Mexico",1180498022,GA
2113344,New Mexico,West_Mountain,New Mexico,"Angel Fire, New Mexico",1169588307,C
2113344,New Mexico,West_Mountain,New Mexico,"Anthony, New Mexico",1165507309,C
2113344,New Mexico,West_Mountain,New Mexico,"Artesia, New Mexico",1176222418,C
2113344,New Mexico,West_Mountain,New Mexico,"Aztec, New Mexico",1165508193,C
2113344,New Mexico,West_Mountain,New Mexico,"Bayard, New Mexico",1165508702,C
2113344,New Mexico,West_Mountain,New Mexico,"Belen, New Mexico",1178184464,B
2113344,New Mexico,West_Mountain,New Mexico,"Bernalillo, New Mexico",1178665484,C
2113344,New Mexico,West_Mountain,New Mexico,"Bloomfield, New Mexico",1165536403,GA
2113344,New Mexico,West_Mountain,New Mexico,"Bosque Farms, New Mexico",1166631194,GA
2113344,New Mexico,West_Mountain,New Mexico,"Capitan, New Mexico",1166690499,C
2113344,New Mexico,West_Mountain,New Mexico,"Carlsbad, New Mexico",1177685471,GA
2113344,New Mexico,West_Mountain,New Mexico,"Carrizozo, New Mexico",1168424664,GA
2113344,New Mexico,West_Mountain,New Mexico,"Causey, New Mexico",1166692579,Start
2113344,New Mexico,West_Mountain,New Mexico,"Chama, New Mexico",1172703541,GA
2113344,New Mexico,West_Mountain,New Mexico,"Cimarron, New Mexico",1166695857,GA
2113344,New Mexico,West_Mountain,New Mexico,"Clayton, New Mexico",1176644888,C
2113344,New Mexico,West_Mountain,New Mexico,"Cloudcroft, New Mexico",1170722619,GA
2113344,New Mexico,West_Mountain,New Mexico,"Clovis, New Mexico",1179681189,B
2113344,New Mexico,West_Mountain,New Mexico,"Columbus, New Mexico",1166757153,C
2113344,New Mexico,West_Mountain,New Mexico,"Corona, New Mexico",1166759528,Start
2113344,New Mexico,West_Mountain,New Mexico,"Corrales, New Mexico",1166759548,C
2113344,New Mexico,West_Mountain,New Mexico,"Cuba, New Mexico",1166821152,C
2113344,New Mexico,West_Mountain,New Mexico,"Deming, New Mexico",1177791804,C
2113344,New Mexico,West_Mountain,New Mexico,"Des Moines, New Mexico",1166851048,Start
2113344,New Mexico,West_Mountain,New Mexico,"Dexter, New Mexico",1166066798,C
2113344,New Mexico,West_Mountain,New Mexico,"Dora, New Mexico",1166852538,Start
2113344,New Mexico,West_Mountain,New Mexico,"Eagle Nest, New Mexico",1166855343,GA
2113344,New Mexico,West_Mountain,New Mexico,"Edgewood, New Mexico",1178665621,C
2113344,New Mexico,West_Mountain,New Mexico,"Elephant Butte, New Mexico",1165648028,C
2113344,New Mexico,West_Mountain,New Mexico,"Elida, New Mexico",1166067570,C
2113344,New Mexico,West_Mountain,New Mexico,"Encino, New Mexico",1166995516,C
2113344,New Mexico,West_Mountain,New Mexico,"Espanola, New Mexico",469389065,Stub
2113344,New Mexico,West_Mountain,New Mexico,"Estancia, New Mexico",1166067823,GA
2113344,New Mexico,West_Mountain,New Mexico,"Eunice, New Mexico",1165650885,GA
2113344,New Mexico,West_Mountain,New Mexico,"Farmington, New Mexico",1171599975,GA
2113344,New Mexico,West_Mountain,New Mexico,"Floyd, New Mexico",1167015856,Start
2113344,New Mexico,West_Mountain,New Mexico,"Folsom, New Mexico",1167015971,GA
2113344,New Mexico,West_Mountain,New Mexico,"Fort Sumner, New Mexico",1167016699,GA
2113344,New Mexico,West_Mountain,New Mexico,"Gallup, New Mexico",1170073802,GA
2113344,New Mexico,West_Mountain,New Mexico,"Grady, New Mexico",1167126114,C
2113344,New Mexico,West_Mountain,New Mexico,"Grants, New Mexico",1165748546,C
2113344,New Mexico,West_Mountain,New Mexico,"Grenville, New Mexico",1167128656,C
2113344,New Mexico,West_Mountain,New Mexico,"Hagerman, New Mexico",1168876171,GA
2113344,New Mexico,West_Mountain,New Mexico,"Hatch, New Mexico",1172656600,C
2113344,New Mexico,West_Mountain,New Mexico,"Hobbs, New Mexico",1177338756,GA
2113344,New Mexico,West_Mountain,New Mexico,"Hope, New Mexico",1156066345,GA
2113344,New Mexico,West_Mountain,New Mexico,"House, New Mexico",1167156176,Start
2113344,New Mexico,West_Mountain,New Mexico,"Hurley, New Mexico",1166181576,GA
2113344,New Mexico,West_Mountain,New Mexico,"Jal, New Mexico",1165925899,C
2113344,New Mexico,West_Mountain,New Mexico,"Jemez Springs, New Mexico",1167179883,GA
2113344,New Mexico,West_Mountain,New Mexico,"Kirtland, New Mexico",1164803368,C
2113344,New Mexico,West_Mountain,New Mexico,"Lake Arthur, New Mexico",1166205271,C
2113344,New Mexico,West_Mountain,New Mexico,"Las Cruces, New Mexico",1177709583,GA
2113344,New Mexico,West_Mountain,New Mexico,"Las Vegas, New Mexico",1178585278,C
2113344,New Mexico,West_Mountain,New Mexico,"Logan, New Mexico",1167321054,C
